VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2010,2010,78288.32,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2011,2011,77203.12,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2012,2012,79160.33,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2013,2013,76660.18,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2014,2014,79109.47,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2015,2015,77363,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2016,2016,76065.13,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2017,2017,75466.64,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2018,2018,76603.19,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2019,2019,79558.48,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2020,2020,79171.29,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2021,2021,78369.66,E; D,Estimated value; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NZL,New Zealand,2022,2022,86403.23,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2010,2010,1.28,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2011,2011,1.25,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2012,2012,1.24,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2013,2013,1.27,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2014,2014,1.3,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2015,2015,1.25,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2016,2016,1.21,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2017,2017,1.2,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2018,2018,1.19,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2019,2019,1.22,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2020,2020,1.18,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2021,2021,1.18,E; D,Estimated value; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NZL,New Zealand,2022,2022,1.32,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2010,2010,1.55,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2011,2011,1.5,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2012,2012,1.51,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2013,2013,1.44,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2014,2014,1.46,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2015,2015,1.4,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2016,2016,1.35,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2017,2017,1.31,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2018,2018,1.31,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2019,2019,1.34,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2020,2020,1.37,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2021,2021,1.3,E; D,Estimated value; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NZL,New Zealand,2022,2022,1.41,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2010,2010,45371.75,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2011,2011,45857.76,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2012,2012,46882.31,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2013,2013,46953.41,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2014,2014,48966.5,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2015,2015,47430.28,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2016,2016,49064.59,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2017,2017,50148.08,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2018,2018,50080,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2019,2019,55695.69,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2020,2020,56277.58,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2021,2021,56791.61,E; D,Estimated value; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NZL,New Zealand,2022,2022,66862.66,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2010,2010,52156.81,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2011,2011,57572.58,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2012,2012,60247.07,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2013,2013,61951.37,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2014,2014,65028.09,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2015,2015,53950.03,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2016,2016,54161.95,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2017,2017,56317.71,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2018,2018,56435.6,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2019,2019,57460.59,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2020,2020,57023.8,D,Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2021,2021,64415.05,E; D,Estimated value; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALXRMT,"Salaried, income, US$ exchange rate",NZL,New Zealand,2022,2022,67255.99,B; D,Break; Difference in methodology
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2010,2010,448900,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2011,2011,469600,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2012,2012,484600,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2013,2013,486400,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2014,2014,517600,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2015,2015,524535.3,B,Break
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2016,2016,535495.99,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2017,2017,551282,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2018,2018,577288.69,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2019,2019,589481,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2020,2020,598810.07,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2021,2021,636452,,
RVNURINF,Remuneration of hospital nurses,YSALARMT,"Salaried, annual income, NCU",NOR,Norway,2022,2022,664600.91,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2010,2010,494587.21,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2011,2011,485029.01,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2012,2012,484283.39,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2013,2013,473980.36,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2014,2014,503084.07,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2015,2015,524535.3,B,Break
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2016,2016,544192.72,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2017,2017,538268.63,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2018,2018,528055.06,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2019,2019,542181.08,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2020,2020,564983.7,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2021,2021,512797.5,,
RVNURINF,Remuneration of hospital nurses,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NOR,Norway,2022,2022,418232.93,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2010,2010,1.02,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2011,2011,1.02,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2012,2012,1.01,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2013,2013,0.98,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2014,2014,1.01,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2015,2015,1,B,Break
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2016,2016,1,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2017,2017,1.02,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2018,2018,1.03,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2019,2019,1.01,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2020,2020,1.01,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2021,2021,1.02,,
RVNURINF,Remuneration of hospital nurses,YSALAWMT,"Salaried, income per average wage",NOR,Norway,2022,2022,1.02,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2010,2010,0.84,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2011,2011,0.83,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2012,2012,0.82,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2013,2013,0.8,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2014,2014,0.84,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2015,2015,0.87,B,Break
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2016,2016,0.9,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2017,2017,0.88,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2018,2018,0.86,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2019,2019,0.88,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2020,2020,0.93,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2021,2021,0.82,,
RVNURINF,Remuneration of hospital nurses,YSALGDMT,"Salaried, income, /capita GDP",NOR,Norway,2022,2022,0.65,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2010,2010,45981.16,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2011,2011,48014.5,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2012,2012,49449.55,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2013,2013,49806.57,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2014,2014,52543.76,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2015,2015,49489.14,B,Break
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2016,2016,50109.84,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2017,2017,53091.13,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2018,2018,55980.91,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2019,2019,57332.08,,
RVNURINF,Remuneration of hospital nurses,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NOR,Norway,2020,2020,56554.57,,
